4,513375,114295800
4,500870,474778560
4,532885,995654110
4,540611,561417000
4,539336,392839300
4,532539,179000510
4,540153,35165750
4,500085,148241240
4,500480,135828000
4,532175,84458040
4,511243,434685240
4,500087,565448100
4,532210,961007453
4,533278,2280209360
4,500830,130553280
4,531344,342728100
4,506395,118006000
4,523367,48342020
4,532868,643581120
4,500096,585317700
4,500645,65643760
4,544569,2098928670
4,539254,324346410
4,532488,127425120
4,500124,609271140
4,500125,103166340
4,500840,193862840
4,505200,137157000
4,531162,197586000
4,532178,275400580
4,500495,33563400
4,500086,450500000
4,505790,40639040
4,500469,2464377000
4,500144,74940110
4,500940,279214650
4,532809,313645950
4,532843,520921020
4,532155,2695791000
4,507815,8146250
4,500660,40657440
4,532296,149566530
4,500163,40555320
4,532424,388833100
4,500164,43784650
4,533150,126507360
4,524208,206678580
4,500620,101406540
4,543397,234609590
4,544274,138131970
4,543412,235361600
4,544801,130946433
4,532466,23506740
4,533273,116352640
4,500312,3899886490
4,533106,536780640
4,500790,713476180
4,544162,75000000
4,513683,318926510
4,532892,156483600
4,526299,131692020
4,534091,254992000
4,533398,108396360
4,500294,408100550
4,533098,3113960850
4,532541,348813120
4,500290,2035680
4,532720,653286370
4,500520,895340880
4,531213,490932300
4,532555,4751366340
4,524816,91346100
4,532234,899949680
4,500247,7360384100
4,533519,851853000
4,500253,297034020
4,534076,59885290
4,500510,1169317800
4,523457,21321000
4,500257,242324480
4,500109,175259900
4,531642,532304640
4,532500,128905230
4,523642,80410540
4,532810,1452044880
4,532898,4557295960
4,533274,167984700
4,532689,70704000
4,532827,6246240
4,533179,108847500
4,532522,750000000
4,503100,185970200
4,500331,305332500
4,533758,199913760
4,532461,3447882900
4,535755,561434600
4,532497,77660840
4,532822,27085758750
4,500459,9413690
4,542399,72268020
4,521070,1241310000
4,500084,623017900
4,543064,160678140
4,501425,17443000
4,532221,193493250
4,540073,119404890
4,534309,1026000000
4,540173,187596000
4,543245,79082880
4,542920,124786500
4,500483,116850000
4,500770,155401160
4,543428,28551840
4,544252,1083203550
4,540530,500475000
4,540376,163041000
4,532636,250921100
4,543663,191669400
4,539437,6628402550
4,500300,374288750
4,543526,505999840
4,539448,224260480
4,539268,189381330
4,500410,58213970
4,532683,38261200
4,500477,2819450400
4,500820,450823060
4,508869,102087350
4,500877,323901510
4,532830,120892500
4,500027,15898680
4,524804,278784960
4,532215,2860599240
4,506076,46502400
4,500008,122626750
4,500425,625705500
4,532331,42478240
4,500710,17305200
4,523395,2816250
4,532921,737266880
4,533096,4049785950
4,500488,5099760
4,500040,52497120
4,513599,328788160
4,500104,957520350
4,500696,892844580
4,500188,464785090
4,517354,250902800
4,500182,128059520
4,500690,223147680
4,532281,1058329350
4,500180,15241580640
4,500183,1086727420
4,500440,1438225280
4,542812,41743000
4,532174,7169482000
4,500116,537620100
4,542772,251903520
4,542726,30672930
4,532947,3864960000
4,500875,9647690360
4,530005,68177340
4,535789,799610640
4,500878,21034000
4,532523,713199520
4,526612,5932000
4,500067,127481300
4,500530,8553260
4,500825,118025320
4,532977,106209240
4,500034,2677161510
4,532978,560192500
4,500490,42291720
4,532525,1999804300
4,532134,1861690320
4,532149,1229220360
4,500043,64264000
4,506285,12583760
4,509480,279840720
4,500049,3581791710
4,500493,267729840
4,500103,1462466460
4,500547,1952311050
4,532454,3046637500
4,534816,1292699870
4,500233,82821440
4,522287,112710180
4,532926,135869550
4,532714,130438000
4,530965,3671521880
4,532388,1347961300
4,543066,294997550
4,540133,391616640
4,540115,27560520
4,540005,91912830
4,532286,367231680
4,533155,389308550
4,532814,350210640
4,500850,882527840
